framework,scenario,concurrency,repetition,requests,success,error_rate,elapsed_s_est,requests_per_s,output_tokens_per_s,total_tokens_per_s,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,output_tokens_mean,json_valid_rate
lmdeploy_tp2,chat_512_256,16,2,128,128,0.0,35.5064972192049,3.604974019537101,922.9296767205532,2768.676374723549,4394.000634085387,4480.464775580913,4507.58042760659,91.18284936994314,153.69209612254053,171.3915715040639,256.015625,
lmdeploy_tp2,chat_512_256,16,3,128,128,0.0,35.516724061686546,3.603935987386833,922.6639242708322,2767.879149812891,4399.260702775791,4477.885158662684,4513.911949926987,98.44422666355968,169.25105855334547,184.3579601403326,256.015625,
lmdeploy_tp2,chat_512_256,32,1,128,128,0.0,21.895795467775315,5.845871194238243,1496.9083926746302,4489.994444124611,5407.174329739064,5601.247678371146,5649.086685930379,200.2007607370615,415.58382213115686,480.43810061179124,256.0625,
lmdeploy_tp2,chat_512_256,32,2,128,128,0.0,21.882959573995322,5.849300208556303,1497.4208533904136,4492.262560171242,5397.722259629518,5553.8974195485935,5572.802411192097,198.24960874393582,324.89602537825704,347.53864168655133,256,
lmdeploy_tp2,chat_512_256,32,3,128,128,0.0,21.92567441286519,5.837904804647388,1494.6860645148765,4483.693324494339,5418.0457619950175,5517.269080900587,5559.225220344961,207.08668464794755,299.5938627282157,359.32503467891377,256.03125,
lmdeploy_tp2,saturation_512_256,1,1,192,192,0.0,827.9091877019964,0.23190949303622158,59.37003807921562,178.10769851376108,4269.288799492642,4273.867634264752,5615.510987434537,28.398731257766485,30.05691810976714,36.482463167049,256.0052083333333,
lmdeploy_tp2,saturation_512_256,1,2,192,192,0.0,820.9079666491598,0.23388736350521627,59.875165057335366,179.6254951720061,4269.083727849647,4273.414484248497,4273.892396804877,28.483323520049453,30.22046152036637,30.619980040937662,256,
lmdeploy_tp2,saturation_512_256,1,3,192,192,0.0,822.6820956110023,0.23338298113489692,59.74604317053361,179.23812951160082,4274.814489996061,4291.363293281756,4292.103326516226,28.322378639131784,30.08032983634621,30.63471700064838,256,
lmdeploy_tp2,saturation_512_256,2,1,192,192,0.0,368.52597990073264,0.5209944765677518,133.40443464323113,400.15360664592004,3835.3588609024882,3843.163243168965,3844.2843487719074,44.53978012315929,49.00742024183273,50.44176240917296,256.0572916666667,
lmdeploy_tp2,saturation_512_256,2,2,192,192,0.0,368.4993357229978,0.521032146837646,133.4276489360072,400.19610811688193,3836.574384011328,3845.5859553068876,3848.137361276895,44.084767112508416,48.01862998865544,53.4076436283067,256.0833333333333,
lmdeploy_tp2,saturation_512_256,2,3,192,192,0.0,368.7523052142933,0.5206747111409186,133.29272605207515,399.87817815622543,3840.165396919474,3847.8521107463166,3848.691143859178,45.41064100340009,49.29612302221358,50.45141345821324,256,
