framework,scenario,concurrency,repetition,requests,success,error_rate,elapsed_s_est,requests_per_s,output_tokens_per_s,total_tokens_per_s,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,output_tokens_mean,json_valid_rate
vllm_tp2,long_context_8192_256,2,3,24,24,0.0,82.81495047360659,0.2898027453104483,74.21365302825063,2448.169066581952,6510.767733678222,6517.97845759429,6519.088355856948,1557.579922489822,1845.3090722672641,1849.2990571819246,256.0833333333333,
vllm_tp2,long_context_8192_256,4,1,24,24,0.0,58.85607047518715,0.40777441997453845,104.39025151348184,3444.7253845374107,9143.108235439286,10680.26120692957,10819.695144155994,2235.1022388320416,3540.6679794425136,3776.126045281999,256,
vllm_tp2,long_context_8192_256,4,2,24,24,0.0,58.7072085281834,0.408808400223601,104.6379167738992,3453.4430282555545,9149.474027799442,10619.241876248268,10739.900741605088,2243.642652174458,3490.548813622444,3768.026398043148,255.95833333333334,
vllm_tp2,long_context_8192_256,4,3,24,24,0.0,58.23454293375835,0.4121265281896338,105.48721927787169,3481.473190759281,9162.76184655726,10585.620813723652,10692.665071529336,2133.8889030739665,3463.362554390914,3768.945012902841,255.95833333333334,
vllm_tp2,prefix_cache_4096_256,1,1,96,96,0.0,391.1449606507085,0.24543330390936,62.95619904966656,1068.4964451663145,3676.217023516074,5467.584499390796,5719.9124918086445,44.295765459537506,47.342477715574205,123.24159564450383,256.5104166666667,
vllm_tp2,prefix_cache_4096_256,1,2,96,96,0.0,389.0078703700565,0.24678163942718398,63.30206115515006,1074.3664378883227,3677.517164964229,5475.795121514238,6035.897830966859,43.84631384164095,46.57265788409859,47.941067861393094,256.5104166666667,
vllm_tp2,prefix_cache_4096_256,1,3,96,96,0.0,388.8398724179715,0.24688826123471141,63.32941075942467,1074.8306170380372,3677.518239011988,5418.865374522284,5847.447709622793,44.134875293821096,47.12719621602446,48.82675029803067,256.5104166666667,
vllm_tp2,prefix_cache_4096_256,8,1,96,96,0.0,64.6804382642731,1.4842199987538824,380.37775655564343,6461.2270914503,4872.673222096637,5296.3442135369405,5442.152867442928,384.8336839582771,927.2820074111223,975.5437631392847,256.28125,
vllm_tp2,prefix_cache_4096_256,8,2,96,96,0.0,62.74943075608462,1.5298943567020513,392.1469837017435,6660.124163110048,4746.201199479401,5275.226610363461,5402.385807177052,347.0845599658787,819.1367335384712,954.0107722626998,256.3229166666667,
vllm_tp2,prefix_cache_4096_256,8,3,96,96,0.0,61.51876223273575,1.560499537308894,399.9592824529722,6793.325886807511,4604.903395054862,5263.66289309226,5394.525762228295,217.27334801107645,816.1671448033303,931.5425912849603,256.3020833333333,
vllm_tp2,prefix_cache_4096_256,16,1,96,96,0.0,41.24977729469538,2.3272852920916343,596.7304944253706,10131.618336124797,5910.58009234257,6805.746114812791,6952.207607775927,935.9025319572538,1858.1542470492423,2003.8470659404989,256.40625,
vllm_tp2,prefix_cache_4096_256,16,2,96,96,0.0,41.370425598695874,2.320498245080327,594.84522201231,10101.926532106409,5871.905584586784,6826.188481412828,6964.2095372779295,943.3232124429196,1906.303403666243,2064.315335545689,256.34375,
vllm_tp2,prefix_cache_4096_256,16,3,96,96,0.0,41.35894908476621,2.321142149991422,594.9135687556139,10104.63295727047,5900.149846682325,6819.1214461112395,6967.04235735815,948.9640281535685,1891.1860218504444,2020.4385935328896,256.3020833333333,
vllm_tp2,structured_json_512_256,1,1,96,96,0.0,348.4727109959349,0.2754878559231569,70.52489111632816,211.57467334898448,3611.0291313380003,3714.8939648177475,3742.6530989585444,27.172102825716138,28.941416065208614,29.306540335528553,256,0.0
vllm_tp2,structured_json_512_256,1,2,96,96,0.0,347.36575218103826,0.2763657597136036,70.74963448668252,212.2489034600476,3610.858441563323,3623.901436687447,3624.451172351837,27.243589516729116,29.036769061349332,30.951017886400223,256,0.0
vllm_tp2,structured_json_512_256,1,3,96,96,0.0,347.8840731573291,0.27595399561906475,70.64422287848058,211.93266863544173,3615.295355208218,3624.5134714990854,3625.047916639596,27.105313492938876,28.859579586423934,29.708261787891388,256,0.0
vllm_tp2,structured_json_512_256,8,1,96,96,0.0,49.86715840827674,1.9251147060359937,492.8293647452144,1478.488094235643,4131.816803012043,4164.985526935197,4182.653995952569,71.01738709025085,91.21050278190523,101.23330310452728,256,0.0
vllm_tp2,structured_json_512_256,8,2,96,96,0.0,49.77306804107502,1.9287539180983657,493.7610030331816,1481.2830090995449,4121.404980542138,4152.730592060834,4159.766468964517,66.5743553545326,85.45629971195012,87.86045652814208,256,0.0
vllm_tp2,structured_json_512_256,8,3,96,96,0.0,49.77143908198923,1.9288170438845014,493.77716323443235,1481.331489703297,4126.552385743707,4154.85650789924,4172.923688776791,66.78992137312889,87.80558640137315,102.76354844681914,256,0.0
vllm_tp2,structured_json_512_256,16,1,96,96,0.0,26.93275795225054,3.5644325831836356,912.4947412950107,2737.4842238850324,4451.70158916153,4502.887118491344,4519.060804997571,97.80553006567061,142.88078539539129,156.82135289534924,256,0.0
vllm_tp2,structured_json_512_256,16,2,96,96,0.0,26.906042010057718,3.567971831907285,913.4007889682649,2740.202366904795,4444.331255508587,4493.336037383415,4505.515384138562,96.24943323433399,140.97134373150766,152.94252675957975,256,0.0
vllm_tp2,structured_json_512_256,16,3,96,96,0.0,26.910574151203036,3.5673709323555376,913.2469586830176,2739.7408760490525,4444.261246360838,4498.646319727413,4522.78607445769,97.30816585943103,145.65651107113808,151.41191333532333,256,0.0
