framework,scenario,concurrency,repetition,requests,success,error_rate,elapsed_s_est,requests_per_s,output_tokens_per_s,total_tokens_per_s,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,output_tokens_mean,json_valid_rate
sglang_tp2,prefix_cache_4096_256,16,1,96,96,0.0,42.861228344962,2.2397864855239047,574.0619424616216,9750.467173653058,6503.126934869215,7978.335783584043,8159.574572113342,1194.140330189839,2187.932202243246,2221.8891732860357,256.3020833333333,
sglang_tp2,prefix_cache_4096_256,16,2,96,96,0.0,42.92542868806049,2.2364366049232247,573.2033610847494,9735.884131455201,6311.529065482318,7783.684512483887,8153.433526190929,1191.4935233071446,2194.9826575582847,2238.6838741367683,256.3020833333333,
sglang_tp2,prefix_cache_4096_256,16,3,96,96,0.0,43.04339951090515,2.2303071107494232,571.6323589582246,9709.200591698613,6326.214222470298,7316.419949522242,8327.920845313927,1207.6273038983345,2188.3651757379994,2282.719121663831,256.3020833333333,
sglang_tp2,prefix_cache_4096_256,32,1,96,96,0.0,42.242199113126844,2.272608955393324,582.9478700683396,9893.826760314789,12382.033888017759,15752.052985015325,16077.634968608618,2409.499521832913,4431.201063795015,4611.8163727922365,256.5104166666667,
sglang_tp2,prefix_cache_4096_256,32,2,96,96,0.0,42.24367972323671,2.2725293021098705,582.9274381714121,9893.479988915551,12645.271034445614,14461.25358948484,15682.713530980982,2432.4347004294395,4403.45736395102,4572.025643475354,256.5104166666667,
sglang_tp2,prefix_cache_4096_256,32,3,96,96,0.0,42.149861390236765,2.277587560993418,584.2249342652387,9915.501171655273,12366.183068137616,15699.77410766296,15986.959197209217,2381.5130875445902,4463.011245592497,4618.322715000249,256.5104166666667,
sglang_tp2,structured_json_512_256,1,1,96,96,0.0,338.03362091397867,0.28399541956931457,72.70282740974453,218.1084822292336,3491.128430934623,3644.3714924389496,3870.9625823888928,29.005619464442134,31.01555455941707,31.54574914369731,256,0.0
sglang_tp2,structured_json_512_256,1,2,96,96,0.0,337.6033627279103,0.2843573571788463,72.79548343778465,218.38645031335398,3513.2125408854336,3519.9109377572313,3520.7528685452417,29.144573491066694,30.525509733706713,31.218950171023604,256,0.0
sglang_tp2,structured_json_512_256,1,3,96,96,0.0,337.6650612130761,0.28430539912869845,72.7821821769468,218.3465465308404,3509.1011845506728,3516.4726689690724,3517.190528102219,28.961765812709928,30.762503040023148,31.303421966731545,256,0.0
sglang_tp2,structured_json_512_256,4,1,96,96,0.0,91.75562368892133,1.0462573969903834,267.84189362953816,803.5256808886145,3811.0228355508298,3824.245623545721,3829.2721663136035,56.46848911419511,63.48984898068011,65.23198150098324,256,0.0
